Time,Source Balance,Environment Balance
,,
1716785890587,999.999999991015,7.4174966029651205e-9
,,
1716785891588,999.9999999910149,7.417555633519708e-9
,,1716785892593,999.9999999910148,7.417614899960628e-9
,,
1716785893594,999.9999999910146,7.417673930515216e-9
,,
1716785894595,999.9999999910145,7.417732961069803e-9
,,
1716785895597,999.9999999910144,7.417792050595974e-9
,,
1716785896598,999.9999999910143,7.417851081150562e-9
,,
1716785897600,999.9999999910142,7.417910170676733e-9
,,
1716785898602,999.9999999910141,7.417969260202904e-9
,,
1716785899602,999.999999991014,7.418028231785909e-9
,,
1716785900604,999.9999999910139,7.41808732131208e-9
,,
1716785901605,999.9999999910137,7.418146351866667e-9
,,1716785902612,999.9999999910136,7.418205736250753e-9
,,
1716785903614,999.9999999910135,7.418264825776924e-9
,,
1716785904616,999.9999999910134,7.418323915303095e-9
,,
1716785905618,999.9999999910133,7.418383004829266e-9
,,
1716785906620,999.9999999910132,7.418442094355437e-9
,,
1716785907622,999.999999991013,7.418501183881608e-9
,,
1716785908624,999.9999999910129,7.418560273407779e-9
,,
1716785909626,999.9999999910128,7.41861936293395e-9
,,
1716785910628,999.9999999910127,7.418678452460121e-9
,,
1716785911630,999.9999999910126,7.4187375419862924e-9
,,1716785912635,999.9999999910125,7.4187968084272126e-9
,,
1716785913638,999.9999999910124,7.418855956924966e-9
,,
1716785914640,999.9999999910123,7.4189150464511374e-9
,,
1716785915642,999.9999999910121,7.4189741359773085e-9
,,
1716785916644,999.999999991012,7.4190332255034796e-9
,,
1716785917646,999.9999999910119,7.419092315029651e-9
,,
1716785918648,999.9999999910118,7.419151404555822e-9
,,
1716785919650,999.9999999910117,7.419210494081993e-9
,,
1716785920651,999.9999999910116,7.41926952463658e-9
,,
1716785921653,999.9999999910115,7.419328614162751e-9
,,1716785922661,999.9999999910114,7.41938805751842e-9
,,
1716785923663,999.9999999910112,7.419447147044591e-9
,,
1716785924663,999.9999999910111,7.4195061186275955e-9
,,
1716785925664,999.999999991011,7.419565149182183e-9
,,
1716785926665,999.9999999910109,7.4196241797367705e-9
,,
1716785927667,999.9999999910108,7.419683269262942e-9
,,
1716785928669,999.9999999910107,7.419742358789113e-9
,,
1716785929672,999.9999999910106,7.4198015072868665e-9
,,
1716785930675,999.9999999910104,7.41986065578462e-9
,,
1716785931677,999.9999999910103,7.419919745310791e-9
,,1716785932682,999.9999999910102,7.4199790117517115e-9
,,
1716785933684,999.9999999910101,7.4200381012778825e-9
,,
1716785934684,999.99999999101,7.420097072860887e-9
,,
1716785935686,999.9999999910099,7.420156162387058e-9
,,
1716785936688,999.9999999910098,7.4202152519132294e-9
,,
1716785937691,999.9999999910096,7.420274400410983e-9
,,
1716785938692,999.9999999910095,7.420333430965571e-9
,,
1716785939694,999.9999999910094,7.420392520491742e-9
,,
1716785940697,999.9999999910093,7.420451668989496e-9
,,
1716785941699,999.9999999910092,7.420510758515667e-9
,,1716785942707,999.9999999910091,7.420570201871335e-9
,,
1716785943709,999.999999991009,7.420629291397506e-9
,,
1716785944710,999.9999999910088,7.420688321952094e-9
,,
1716785945712,999.9999999910087,7.420747411478265e-9
,,
1716785946714,999.9999999910086,7.420806501004436e-9
,,
1716785947717,999.9999999910085,7.4208656495021896e-9
,,
1716785948720,999.9999999910084,7.420924797999943e-9
,,
1716785949721,999.9999999910083,7.420983828554531e-9
,,
1716785950723,999.9999999910082,7.421042918080702e-9
,,
1716785951725,999.999999991008,7.421102007606873e-9
,,1716785952731,999.9999999910079,7.421161333019376e-9
,,
1716785953733,999.9999999910078,7.421220422545547e-9
,,
1716785954735,999.9999999910077,7.421279512071718e-9
,,
1716785955738,999.9999999910076,7.421338660569472e-9
,,
1716785956739,999.9999999910075,7.421397691124059e-9
,,
1716785957741,999.9999999910074,7.42145678065023e-9
,,
1716785958743,999.9999999910073,7.4215158701764015e-9
,,
1716785959745,999.9999999910071,7.4215749597025725e-9
,,
1716785960748,999.999999991007,7.421634108200326e-9
,,
1716785961750,999.9999999910069,7.4216931977264974e-9
,,1716785962758,999.9999999910068,7.421752641082166e-9
,,
1716785963760,999.9999999910067,7.421811730608337e-9
,,
1716785964761,999.9999999910066,7.421870761162924e-9
,,
1716785965764,999.9999999910065,7.421929909660678e-9
,,
1716785966765,999.9999999910063,7.421988940215266e-9
,,
1716785967767,999.9999999910062,7.422048029741437e-9
,,
1716785968769,999.9999999910061,7.422107119267608e-9
,,
1716785969771,999.999999991006,7.422166208793779e-9
,,
1716785970773,999.9999999910059,7.42222529831995e-9
,,
1716785971776,999.9999999910058,7.422284446817704e-9
,,1716785972781,999.9999999910057,7.422343713258624e-9
,,
1716785973783,999.9999999910056,7.422402802784795e-9
,,
1716785974785,999.9999999910054,7.422461892310966e-9
,,
1716785975788,999.9999999910053,7.42252104080872e-9
,,
1716785976792,999.9999999910052,7.422580248278056e-9
,,
1716785977795,999.9999999910051,7.42263939677581e-9
,,
1716785978797,999.999999991005,7.422698486301981e-9
,,
1716785979799,999.9999999910049,7.422757575828152e-9
,,
1716785980802,999.9999999910048,7.422816724325906e-9
,,
1716785981802,999.9999999910046,7.422875695908911e-9
,,1716785982810,999.9999999910045,7.422935139264579e-9
,,
1716785983812,999.9999999910044,7.42299422879075e-9
,,
1716785984815,999.9999999910043,7.423053377288504e-9
,,
1716785985817,999.9999999910042,7.423112466814675e-9
,,
1716785986817,999.9999999910041,7.42317143839768e-9
,,
1716785987820,999.999999991004,7.423230586895434e-9
,,
1716785988821,999.9999999910038,7.423289617450021e-9
,,
1716785989823,999.9999999910037,7.423348706976192e-9
,,
1716785990826,999.9999999910036,7.423407855473946e-9
,,
1716785991828,999.9999999910035,7.423466945000117e-9
,,1716785992834,999.9999999910034,7.42352627041262e-9
,,
1716785993836,999.9999999910033,7.423585359938791e-9
,,
1716785994838,999.9999999910032,7.423644449464962e-9
,,
1716785995841,999.999999991003,7.423703597962716e-9
,,
1716785996841,999.9999999910029,7.423762569545721e-9
,,
1716785997844,999.9999999910028,7.4238217180434746e-9
,,
1716785998846,999.9999999910027,7.423880807569646e-9
,,
1716785999849,999.9999999910026,7.4239399560673995e-9
,,
1716786000852,999.9999999910025,7.423999104565153e-9
,,
1716786001853,999.9999999910024,7.424058135119741e-9
,,1716786002860,999.9999999910023,7.424117519503826e-9
,,
1716786003863,999.9999999910021,7.42417666800158e-9
,,
1716786004865,999.999999991002,7.424235757527751e-9
,,
1716786005867,999.9999999910019,7.424294847053922e-9
,,
1716786006870,999.9999999910018,7.424353995551676e-9
,,
1716786985880,999.999999990944,7.482087765029095e-9
,,
1716786986883,999.9999999909439,7.482146913526849e-9
,,
1716786987886,999.9999999909438,7.482206062024603e-9
,,
1716786988889,999.9999999909437,7.482265210522357e-9
,,
1716786989892,999.9999999909436,7.48232435902011e-9
,,1716786990898,999.9999999909435,7.482383684432613e-9
,,
1716786991901,999.9999999909434,7.482442832930367e-9
,,
1716786992904,999.9999999909433,7.482501981428121e-9
,,
1716786993906,999.9999999909431,7.482561070954291e-9
,,
1716786994909,999.999999990943,7.482620219452045e-9
,,
1716786995911,999.9999999909429,7.482679308978215e-9
,,
1716786996914,999.9999999909428,7.482738457475969e-9
,,
1716786997917,999.9999999909427,7.482797605973723e-9
,,
1716786998920,999.9999999909426,7.482856754471477e-9
,,
1716786999923,999.9999999909425,7.48291590296923e-9
,,1716787000931,999.9999999909423,7.482975346324899e-9
,,
1716787001933,999.9999999909422,7.483034435851069e-9
,,
1716787002936,999.9999999909421,7.483093584348823e-9
,,
1716787003938,999.999999990942,7.483152673874993e-9
,,
1716787004941,999.9999999909419,7.483211822372747e-9
,,
1716787005943,999.9999999909418,7.483270911898917e-9
,,
1716787006946,999.9999999909417,7.483330060396671e-9
,,
1716787007948,999.9999999909415,7.483389149922841e-9
,,
1716787008950,999.9999999909414,7.483448239449012e-9
,,
1716787009953,999.9999999909413,7.483507387946765e-9
,,1716787010958,999.9999999909412,7.483566654387685e-9
,,
1716787011960,999.9999999909411,7.483625743913855e-9
,,
1716787012963,999.999999990941,7.483684892411609e-9
,,
1716787013965,999.9999999909409,7.483743981937779e-9
,,
1716787014968,999.9999999909408,7.483803130435533e-9
,,
1716787015971,999.9999999909406,7.483862278933287e-9
,,
1716787016973,999.9999999909405,7.483921368459457e-9
,,
1716787017976,999.9999999909404,7.48398051695721e-9
,,
1716787018977,999.9999999909403,7.484039547511799e-9
,,
1716787019979,999.9999999909402,7.48409863703797e-9
,,1716787020987,999.9999999909401,7.484158080393638e-9
,,
1716787021989,999.99999999094,7.484217169919808e-9
,,
1716787022992,999.9999999909398,7.484276318417562e-9
,,
1716787023994,999.9999999909397,7.484335407943732e-9
,,
1716787024996,999.9999999909396,7.484394497469902e-9
,,
1716787025997,999.9999999909395,7.48445352802449e-9
,,
1716787026999,999.9999999909394,7.48451261755066e-9
,,
1716787028002,999.9999999909393,7.484571766048414e-9
,,
1716787029004,999.9999999909392,7.484630855574585e-9
,,
1716787030004,999.999999990939,7.48468982715759e-9
,,1716787031010,999.9999999909389,7.484749152570092e-9
,,
1716787032013,999.9999999909388,7.484808301067846e-9
,,
1716787033015,999.9999999909387,7.484867390594016e-9
,,
1716787034018,999.9999999909386,7.48492653909177e-9
,,
1716787035020,999.9999999909385,7.48498562861794e-9
,,
1716787036021,999.9999999909384,7.485044659172529e-9
,,
1716787037023,999.9999999909382,7.485103748698699e-9
,,
1716787038026,999.9999999909381,7.485162897196453e-9
,,
1716787039028,999.999999990938,7.485221986722623e-9
,,
1716787040031,999.9999999909379,7.485281135220377e-9
,,1716787041038,999.9999999909378,7.485340519604463e-9
,,
1716787042040,999.9999999909377,7.485399609130634e-9
,,
1716787043042,999.9999999909376,7.485458698656804e-9
,,
1716787044045,999.9999999909375,7.485517847154558e-9
,,
1716787045047,999.9999999909373,7.485576936680728e-9
,,
1716787046048,999.9999999909372,7.485635967235316e-9
,,
1716787047050,999.9999999909371,7.485695056761486e-9
,,
1716787048052,999.999999990937,7.485754146287657e-9
,,
1716787049053,999.9999999909369,7.485813176842245e-9
,,
1716787050055,999.9999999909368,7.485872266368415e-9
,,1716787051062,999.9999999909367,7.485931650752502e-9
,,
1716787052064,999.9999999909365,7.485990740278672e-9
,,
1716787053066,999.9999999909364,7.486049829804842e-9
,,
1716787054069,999.9999999909363,7.486108978302596e-9
,,
1716787055071,999.9999999909362,7.486168067828766e-9
,,
1716787056074,999.9999999909361,7.48622721632652e-9
,,
1716787057076,999.999999990936,7.48628630585269e-9
,,
1716787058077,999.9999999909359,7.486345336407279e-9
,,
1716787059080,999.9999999909357,7.486404484905032e-9
,,
1716787060081,999.9999999909356,7.48646351545962e-9
,,1716787061089,999.9999999909355,7.486522958815289e-9
,,
1716787062091,999.9999999909354,7.48658204834146e-9
,,
1716787063093,999.9999999909353,7.48664113786763e-9
,,
1716787064096,999.9999999909352,7.486700286365383e-9
,,
1716787065098,999.9999999909351,7.486759375891554e-9
,,
1716787066100,999.999999990935,7.486818465417724e-9
,,
1716787067100,999.9999999909348,7.486877437000729e-9
,,
1716787068102,999.9999999909347,7.486936526526899e-9
,,
1716787069103,999.9999999909346,7.486995557081487e-9
,,
1716787070106,999.9999999909345,7.487054705579241e-9
,,1716787071111,999.9999999909344,7.48711397202016e-9
,,
1716787072113,999.9999999909343,7.48717306154633e-9
,,
1716787073115,999.9999999909342,7.4872321510725e-9
,,
1716787074117,999.999999990934,7.487291240598671e-9
,,
1716787075119,999.9999999909339,7.487350330124841e-9
,,
1716787076122,999.9999999909338,7.487409478622595e-9
,,
1716787077125,999.9999999909337,7.487468627120349e-9
,,
1716787078127,999.9999999909336,7.487527716646519e-9
,,
1716787079130,999.9999999909335,7.487586865144273e-9
,,
1716787080132,999.9999999909334,7.487645954670443e-9
,,1716787081139,999.9999999909332,7.48770533905453e-9
,,
1716787082142,999.9999999909331,7.487764487552283e-9
,,
1716787083144,999.999999990933,7.487823577078454e-9
,,
1716787084146,999.9999999909329,7.487882666604624e-9
,,
1716787085149,999.9999999909328,7.487941815102378e-9
,,
1716787086151,999.9999999909327,7.488000904628548e-9
,,
1716787087155,999.9999999909326,7.488060112097885e-9
,,
1716787088158,999.9999999909325,7.488119260595639e-9
,,
1716787089162,999.9999999909323,7.488178468064976e-9
,,
1716787090164,999.9999999909322,7.488237557591147e-9
,,1716787091170,999.9999999909321,7.48829688300365e-9
,,
1716787092170,999.999999990932,7.488355854586654e-9
,,
1716787093173,999.9999999909319,7.488415003084408e-9
,,
1716787094175,999.9999999909318,7.488474092610578e-9
,,
1716787095178,999.9999999909317,7.488533241108332e-9
,,
1716787096180,999.9999999909315,7.488592330634502e-9
,,
1716787097181,999.9999999909314,7.48865136118909e-9
,,
1716787098184,999.9999999909313,7.488710509686845e-9
,,
1716787099186,999.9999999909312,7.488769599213015e-9
,,
1716787100187,999.9999999909311,7.488828629767603e-9
,,1716787101195,999.999999990931,7.488888073123272e-9
,,
1716787102198,999.9999999909309,7.488947221621025e-9
,,
1716787103200,999.9999999909307,7.489006311147196e-9
,,
1716787104202,999.9999999909306,7.489065400673366e-9
,,
1716787105205,999.9999999909305,7.48912454917112e-9
,,
1716787106207,999.9999999909304,7.48918363869729e-9
,,
1716787107209,999.9999999909303,7.48924272822346e-9
,,
1716787108212,999.9999999909302,7.489301876721214e-9
,,
1716787109214,999.9999999909301,7.489360966247384e-9
,,
1716787110216,999.99999999093,7.489420055773554e-9
,,1716787111221,999.9999999909298,7.489479322214474e-9
,,
1716787112224,999.9999999909297,7.489538470712228e-9
,,
1716787113224,999.9999999909296,7.489597442295232e-9
,,
1716787114227,999.9999999909295,7.489656590792986e-9
,,
1716787115228,999.9999999909294,7.489715621347574e-9
,,
1716787116231,999.9999999909293,7.489774769845328e-9
,,
1716787117233,999.9999999909292,7.489833859371498e-9
,,
1716787118236,999.999999990929,7.489893007869252e-9
,,
1716787119238,999.9999999909289,7.489952097395423e-9
,,
1716787120239,999.9999999909288,7.490011127950011e-9
,,1716787121245,999.9999999909287,7.490070453362514e-9
,,
1716787122247,999.9999999909286,7.490129542888684e-9
,,
1716787123248,999.9999999909285,7.490188573443272e-9
,,
1716787124251,999.9999999909284,7.490247721941026e-9
,,
1716787125252,999.9999999909282,7.490306752495614e-9
,,
1716787126255,999.9999999909281,7.490365900993368e-9
,,
1716787127257,999.999999990928,7.490424990519538e-9
,,
1716787128260,999.9999999909279,7.490484139017292e-9
,,
1716787129262,999.9999999909278,7.490543228543463e-9
,,
1716787130263,999.9999999909277,7.490602259098051e-9
,,1716787131268,999.9999999909276,7.49066152553897e-9
,,
1716787132270,999.9999999909274,7.49072061506514e-9
,,
1716787133271,999.9999999909273,7.490779645619729e-9
,,
1716787134273,999.9999999909272,7.490838735145899e-9
,,
1716787135275,999.9999999909271,7.49089782467207e-9
,,
1716787136278,999.999999990927,7.490956973169823e-9
,,
1716787137280,999.9999999909269,7.491016062695993e-9
,,
1716787138282,999.9999999909268,7.491075152222163e-9
,,
1716787139284,999.9999999909267,7.491134241748334e-9
,,
1716787140286,999.9999999909265,7.491193331274504e-9
,,1716787141294,999.9999999909264,7.491252774630172e-9
,,
1716787142296,999.9999999909263,7.491311864156343e-9
,,
1716787143299,999.9999999909262,7.491371012654096e-9
,,
1716787144301,999.9999999909261,7.491430102180267e-9
,,
1716787145303,999.999999990926,7.491489191706437e-9
,,
1716787146306,999.9999999909259,7.49154834020419e-9
,,
1716787147308,999.9999999909257,7.491607429730361e-9
,,
1716787148310,999.9999999909256,7.491666519256531e-9
,,
1716787149312,999.9999999909255,7.491725608782701e-9
,,
1716787150315,999.9999999909254,7.491784757280455e-9
,,1716787151320,999.9999999909253,7.491844023721374e-9
,,
1716787152321,999.9999999909252,7.491903054275963e-9
,,
1716788136052,999.9999999908672,7.549915228596727e-9
,,
1716788137055,999.9999999908671,7.54997437709448e-9
,,
1716788138056,999.999999990867,7.550033407649069e-9
,,
1716788139057,999.9999999908669,7.550092438203657e-9
,,
1716788140058,999.9999999908667,7.550151468758245e-9
,,
1716788141060,999.9999999908666,7.550210558284416e-9
,,
1716788142060,999.9999999908665,7.55026952986742e-9
,,
1716788143061,999.9999999908664,7.550328560422009e-9
,,1716788144067,999.9999999908663,7.550387885834512e-9
,,
1716788145068,999.9999999908662,7.5504469163891e-9
,,
1716788146070,999.9999999908661,7.55050600591527e-9
,,
1716788147070,999.999999990866,7.550564977498275e-9
,,
1716788148072,999.9999999908658,7.550624067024445e-9
,,
1716788149073,999.9999999908657,7.550683097579033e-9
,,
1716788150075,999.9999999908656,7.550742187105204e-9
,,
1716788151077,999.9999999908655,7.550801276631374e-9
,,
1716788152079,999.9999999908654,7.550860366157544e-9
,,
1716788153079,999.9999999908653,7.550919337740549e-9
,,1716788154085,999.9999999908651,7.550978663153052e-9
,,
1716788155087,999.999999990865,7.551037752679222e-9
,,
1716788156089,999.9999999908649,7.551096842205392e-9
,,
1716788157091,999.9999999908648,7.551155931731562e-9
,,
1716788158091,999.9999999908647,7.551214903314567e-9
,,
1716788159094,999.9999999908646,7.551274051812321e-9
,,
1716788160096,999.9999999908645,7.551333141338491e-9
,,
1716788161095,999.9999999908644,7.551392053949912e-9
,,
1716788162095,999.9999999908642,7.551451025532917e-9
,,
1716788163097,999.9999999908641,7.551510115059087e-9
,,1716788164103,999.999999990864,7.55156944047159e-9
,,
1716788165105,999.9999999908639,7.55162852999776e-9
,,
1716788166105,999.9999999908638,7.551687501580765e-9
,,
1716788167106,999.9999999908637,7.551746532135354e-9
,,
1716788168108,999.9999999908636,7.551805621661524e-9
,,
1716788169109,999.9999999908634,7.551864652216112e-9
,,
1716788170111,999.9999999908633,7.551923741742282e-9
,,
1716788171113,999.9999999908632,7.551982831268453e-9
,,
1716788172115,999.9999999908631,7.552041920794623e-9
,,
1716788173118,999.999999990863,7.552101069292377e-9
,,1716788174124,999.9999999908629,7.55216039470488e-9
,,
1716788175127,999.9999999908628,7.552219543202633e-9
,,
1716788176129,999.9999999908626,7.552278632728804e-9
,,
1716788177131,999.9999999908625,7.552337722254974e-9
,,
1716788178132,999.9999999908624,7.552396752809562e-9
,,
1716788179134,999.9999999908623,7.552455842335733e-9
,,
1716788180137,999.9999999908622,7.552514990833486e-9
,,
1716788181139,999.9999999908621,7.552574080359657e-9
,,
1716788182141,999.999999990862,7.552633169885827e-9
,,
1716788183143,999.9999999908619,7.552692259411997e-9
,,1716788184150,999.9999999908617,7.552751643796083e-9
,,
1716788185152,999.9999999908616,7.552810733322254e-9
,,
1716788186154,999.9999999908615,7.552869822848424e-9
,,
1716788187155,999.9999999908614,7.552928853403012e-9
,,
1716788188157,999.9999999908613,7.552987942929183e-9
,,
1716788189159,999.9999999908612,7.553047032455353e-9
,,
1716788190162,999.999999990861,7.553106180953107e-9
,,
1716788191164,999.9999999908609,7.553165270479277e-9
,,
1716788192166,999.9999999908608,7.553224360005447e-9
,,
1716788193169,999.9999999908607,7.553283508503201e-9
,,1716788194174,999.9999999908606,7.55334277494412e-9
,,
1716788195176,999.9999999908605,7.55340186447029e-9
,,
1716788196178,999.9999999908604,7.55346095399646e-9
,,
1716788197180,999.9999999908603,7.553520043522631e-9
,,
1716788198183,999.9999999908601,7.553579192020385e-9
,,
1716788199185,999.99999999086,7.553638281546555e-9
,,
1716788200185,999.9999999908599,7.55369725312956e-9
,,
1716788201188,999.9999999908598,7.553756401627314e-9
,,
1716788202190,999.9999999908597,7.553815491153484e-9
,,
1716788203191,999.9999999908596,7.553874521708072e-9
,,1716788204198,999.9999999908595,7.553933906092159e-9
,,
1716788205200,999.9999999908594,7.553992995618329e-9
,,
1716788206202,999.9999999908592,7.554052085144499e-9
,,
1716788207203,999.9999999908591,7.554111115699087e-9
,,
1716788208206,999.999999990859,7.554170264196841e-9
,,
1716788209208,999.9999999908589,7.554229353723011e-9
,,
1716788210211,999.9999999908588,7.554288502220765e-9
,,
1716788211213,999.9999999908587,7.554347591746935e-9
,,
1716788212216,999.9999999908586,7.55440674024469e-9
,,
1716788213218,999.9999999908584,7.55446582977086e-9
,,1716788214224,999.9999999908583,7.554525155183362e-9
,,
1716788215226,999.9999999908582,7.554584244709533e-9
,,
1716788216229,999.9999999908581,7.554643393207286e-9
,,
1716788217231,999.999999990858,7.554702482733457e-9
,,
1716788218233,999.9999999908579,7.554761572259627e-9
,,
1716788219235,999.9999999908578,7.554820661785797e-9
,,
1716788220237,999.9999999908576,7.554879751311967e-9
,,
1716788221240,999.9999999908575,7.554938899809721e-9
,,
1716788222242,999.9999999908574,7.554997989335891e-9
,,
1716788223244,999.9999999908573,7.555057078862062e-9
,,1716788224251,999.9999999908572,7.555116463246148e-9
,,
1716788225254,999.9999999908571,7.555175611743902e-9
,,
1716788226256,999.999999990857,7.555234701270072e-9
,,
1716788227258,999.9999999908568,7.555293790796242e-9
,,
1716788228259,999.9999999908567,7.55535282135083e-9
,,
1716788229261,999.9999999908566,7.555411910877001e-9
,,
1716788230263,999.9999999908565,7.555471000403171e-9
,,
1716788231266,999.9999999908564,7.555530148900925e-9
,,
1716788232267,999.9999999908563,7.555589179455513e-9
,,
1716788233269,999.9999999908562,7.555648268981684e-9
,,1716788234274,999.999999990856,7.555707535422603e-9
,,
1716788235276,999.9999999908559,7.555766624948773e-9
,,
1716788236279,999.9999999908558,7.555825773446527e-9
,,
1716788237282,999.9999999908557,7.55588492194428e-9
,,
1716788238285,999.9999999908556,7.555944070442035e-9
,,
1716788239286,999.9999999908555,7.556003100996623e-9
,,
1716788240288,999.9999999908554,7.556062190522793e-9
,,
1716788241290,999.9999999908553,7.556121280048963e-9
,,
1716788242293,999.9999999908551,7.556180428546717e-9
,,
1716788243295,999.999999990855,7.556239518072887e-9
,,1716788244302,999.9999999908549,7.556298902456974e-9
,,
1716788245305,999.9999999908548,7.556358050954728e-9
,,
1716788246307,999.9999999908547,7.556417140480898e-9
,,
1716788247309,999.9999999908546,7.556476230007068e-9
,,
1716788248311,999.9999999908545,7.556535319533238e-9
,,
1716788249314,999.9999999908543,7.556594468030992e-9
,,
1716788250316,999.9999999908542,7.556653557557162e-9
,,
1716788251318,999.9999999908541,7.556712647083333e-9
,,
1716788252321,999.999999990854,7.556771795581087e-9
,,
1716788253323,999.9999999908539,7.556830885107257e-9
,,1716788254327,999.9999999908538,7.556890092576594e-9
,,
1716788255329,999.9999999908537,7.556949182102764e-9
,,
1716788256331,999.9999999908536,7.557008271628935e-9
,,
1716788257333,999.9999999908534,7.557067361155105e-9
,,
1716788258335,999.9999999908533,7.557126450681275e-9
,,
1716788259338,999.9999999908532,7.557185599179029e-9
,,
1716788260338,999.9999999908531,7.557244570762034e-9
,,
1716788261341,999.999999990853,7.557303719259787e-9
,,
1716788262343,999.9999999908529,7.557362808785958e-9
,,
1716788263345,999.9999999908528,7.557421898312128e-9
,,1716788264352,999.9999999908526,7.557481282696214e-9
,,
1716788265354,999.9999999908525,7.557540372222385e-9
,,
1716788266357,999.9999999908524,7.557599520720138e-9
,,
1716788267361,999.9999999908523,7.557658728189476e-9
,,
1716788268362,999.9999999908522,7.557717758744064e-9
,,
1716788269364,999.9999999908521,7.557776848270234e-9
,,
1716788270367,999.999999990852,7.557835996767988e-9
,,
1716788271369,999.9999999908518,7.557895086294158e-9
,,
1716788272371,999.9999999908517,7.557954175820329e-9
,,
1716788273372,999.9999999908516,7.558013206374917e-9
,,1716789185228,999.9999999907978,7.611786798167201e-9
,,
1716789186231,999.9999999907977,7.611845946664955e-9
,,
1716789187249,999.9999999907976,7.611905979736454e-9
,,
1716789188253,999.9999999907975,7.611965187205792e-9
,,
1716789189257,999.9999999907974,7.612024394675129e-9
,,
1716789190261,999.9999999907973,7.612083602144467e-9
,,
1716789191264,999.9999999907972,7.61214275064222e-9
,,
1716789192268,999.999999990797,7.612201958111558e-9
,,
1716789193271,999.9999999907969,7.612261106609312e-9
,,
1716789194275,999.9999999907968,7.612320314078649e-9
,,1716789195284,999.9999999907967,7.6123798164059e-9
,,
1716789196287,999.9999999907966,7.612438964903655e-9
,,
1716789197290,999.9999999907965,7.612498113401408e-9
,,
1716789198294,999.9999999907964,7.612557320870746e-9
,,
1716789199297,999.9999999907963,7.6126164693685e-9
,,
1716789200300,999.9999999907961,7.612675617866253e-9
,,
1716789201303,999.999999990796,7.612734766364007e-9
,,
1716789202307,999.9999999907959,7.612793973833345e-9
,,
1716789203310,999.9999999907958,7.612853122331098e-9
,,
1716789204312,999.9999999907957,7.612912211857269e-9
,,1716789205318,999.9999999907956,7.612971537269772e-9
,,
1716789206321,999.9999999907955,7.613030685767525e-9
,,
1716789207324,999.9999999907953,7.613089834265279e-9
,,
1716789208326,999.9999999907952,7.61314892379145e-9
,,
1716789209328,999.9999999907951,7.61320801331762e-9
,,
1716789210331,999.999999990795,7.613267161815373e-9
,,
1716789211333,999.9999999907949,7.613326251341544e-9
,,
1716789212334,999.9999999907948,7.613385281896132e-9
,,
1716789213336,999.9999999907947,7.613444371422302e-9
,,
1716789214339,999.9999999907945,7.613503519920056e-9
,,1716789215346,999.9999999907944,7.613562904304143e-9
,,
1716789216349,999.9999999907943,7.613622052801896e-9
,,
1716789217352,999.9999999907942,7.61368120129965e-9
,,
1716789218354,999.9999999907941,7.61374029082582e-9
,,
1716789219357,999.999999990794,7.613799439323574e-9
,,
1716789220359,999.9999999907939,7.613858528849744e-9
,,
1716789221362,999.9999999907938,7.613917677347498e-9
,,
1716789222364,999.9999999907936,7.613976766873668e-9
,,
1716789223367,999.9999999907935,7.614035915371422e-9
,,
1716789224367,999.9999999907934,7.614094886954427e-9
,,1716789225373,999.9999999907933,7.61415421236693e-9
,,
1716789226375,999.9999999907932,7.6142133018931e-9
,,
1716789227377,999.9999999907931,7.61427239141927e-9
,,
1716789228379,999.999999990793,7.61433148094544e-9
,,
1716789229382,999.9999999907928,7.614390629443194e-9
,,
1716789230384,999.9999999907927,7.614449718969365e-9
,,
1716789231387,999.9999999907926,7.614508867467119e-9
,,
1716789232389,999.9999999907925,7.614567956993289e-9
,,
1716789233391,999.9999999907924,7.614627046519459e-9
,,
1716789234394,999.9999999907923,7.614686195017213e-9
,,1716789235402,999.9999999907922,7.614745638372881e-9
,,
1716789236404,999.999999990792,7.614804727899051e-9
,,
1716789237406,999.9999999907919,7.614863817425222e-9
,,
1716789238409,999.9999999907918,7.614922965922975e-9
,,
1716789239411,999.9999999907917,7.614982055449146e-9
,,
1716789240414,999.9999999907916,7.6150412039469e-9
,,
1716789241416,999.9999999907915,7.61510029347307e-9
,,
1716789242418,999.9999999907914,7.61515938299924e-9
,,
1716789243419,999.9999999907913,7.615218413553828e-9
,,
1716789244421,999.9999999907911,7.615277503079999e-9
,,1716789245427,999.999999990791,7.615336828492501e-9
,,
1716789246430,999.9999999907909,7.615395976990255e-9
,,
1716789247431,999.9999999907908,7.615455007544844e-9
,,
1716789248434,999.9999999907907,7.615514156042597e-9
,,
1716789249437,999.9999999907906,7.615573304540351e-9
,,
1716789250440,999.9999999907905,7.615632453038105e-9
,,
1716789251443,999.9999999907903,7.615691601535859e-9
,,
1716789252446,999.9999999907902,7.615750750033613e-9
,,
1716789253447,999.9999999907901,7.615809780588201e-9
,,
1716789254449,999.99999999079,7.615868870114371e-9
,,1716789255456,999.9999999907899,7.615928254498458e-9
,,
1716789256459,999.9999999907898,7.615987402996211e-9
,,
1716789257461,999.9999999907897,7.616046492522382e-9
,,
1716789258463,999.9999999907895,7.616105582048552e-9
,,
1716789259465,999.9999999907894,7.616164671574722e-9
,,
1716789260468,999.9999999907893,7.616223820072476e-9
,,
1716789261469,999.9999999907892,7.616282850627064e-9
,,
1716789262472,999.9999999907891,7.616341999124818e-9
,,
1716789263474,999.999999990789,7.616401088650988e-9
,,
1716789264476,999.9999999907889,7.616460178177159e-9
